Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
OCO,Alpine,32.0,0 days 00:01:27.119000,HARD,11.0,2.0,18.0,1
OCO,Alpine,33.0,0 days 00:01:26.963000,HARD,12.0,2.0,17.0,1
OCO,Alpine,34.0,0 days 00:01:27.626000,HARD,13.0,2.0,15.0,1
OCO,Alpine,35.0,0 days 00:01:27.441000,HARD,14.0,2.0,15.0,1
OCO,Alpine,36.0,0 days 00:01:27.476000,HARD,15.0,2.0,15.0,1
OCO,Alpine,37.0,0 days 00:01:27.429000,HARD,16.0,2.0,15.0,1
OCO,Alpine,38.0,0 days 00:01:27.079000,HARD,17.0,2.0,15.0,1
OCO,Alpine,39.0,0 days 00:01:46.604000,HARD,18.0,2.0,18.0,1
NOR,McLaren,1.0,0 days 00:01:31.513000,MEDIUM,1.0,1.0,8.0,1
NOR,McLaren,2.0,0 days 00:01:27.575000,MEDIUM,2.0,1.0,8.0,1
NOR,McLaren,3.0,0 days 00:01:27.105000,MEDIUM,3.0,1.0,8.0,1
NOR,McLaren,4.0,0 days 00:01:27.069000,MEDIUM,4.0,1.0,8.0,1
NOR,McLaren,5.0,0 days 00:01:27.142000,MEDIUM,5.0,1.0,8.0,1
NOR,McLaren,6.0,0 days 00:01:26.796000,MEDIUM,6.0,1.0,8.0,1
NOR,McLaren,7.0,0 days 00:01:26.864000,MEDIUM,7.0,1.0,8.0,1
NOR,McLaren,8.0,0 days 00:01:26.628000,MEDIUM,8.0,1.0,8.0,1
NOR,McLaren,9.0,0 days 00:01:26.893000,MEDIUM,9.0,1.0,8.0,1
NOR,McLaren,10.0,0 days 00:01:26.965000,MEDIUM,10.0,1.0,8.0,1
NOR,McLaren,11.0,0 days 00:01:27.066000,MEDIUM,11.0,1.0,8.0,1
NOR,McLaren,12.0,0 days 00:01:27.438000,MEDIUM,12.0,1.0,8.0,1
NOR,McLaren,13.0,0 days 00:01:27.359000,MEDIUM,13.0,1.0,8.0,1
NOR,McLaren,14.0,0 days 00:01:27.478000,MEDIUM,14.0,1.0,8.0,1
NOR,McLaren,15.0,0 days 00:01:27.796000,MEDIUM,15.0,1.0,7.0,1
NOR,McLaren,16.0,0 days 00:01:27.199000,MEDIUM,16.0,1.0,7.0,1
NOR,McLaren,17.0,0 days 00:01:27.597000,MEDIUM,17.0,1.0,7.0,1
NOR,McLaren,18.0,0 days 00:01:27.272000,MEDIUM,18.0,1.0,7.0,1
NOR,McLaren,19.0,0 days 00:01:27.280000,MEDIUM,19.0,1.0,7.0,1
NOR,McLaren,20.0,0 days 00:01:27.716000,MEDIUM,20.0,1.0,5.0,1
NOR,McLaren,21.0,0 days 00:01:27.718000,MEDIUM,21.0,1.0,3.0,1
NOR,McLaren,22.0,0 days 00:01:31.647000,MEDIUM,22.0,1.0,4.0,1
NOR,McLaren,23.0,0 days 00:01:46.282000,HARD,5.0,2.0,11.0,1
NOR,McLaren,24.0,0 days 00:01:26.144000,HARD,6.0,2.0,9.0,1
NOR,McLaren,25.0,0 days 00:01:26.424000,HARD,7.0,2.0,8.0,1
NOR,McLaren,26.0,0 days 00:01:26.402000,HARD,8.0,2.0,8.0,1
NOR,McLaren,27.0,0 days 00:01:26.485000,HARD,9.0,2.0,8.0,1
NOR,McLaren,28.0,0 days 00:01:26.396000,HARD,10.0,2.0,7.0,1
NOR,McLaren,29.0,0 days 00:01:26.472000,HARD,11.0,2.0,7.0,1
NOR,McLaren,30.0,0 days 00:01:26.968000,HARD,12.0,2.0,7.0,1
NOR,McLaren,31.0,0 days 00:01:26.909000,HARD,13.0,2.0,7.0,1
NOR,McLaren,32.0,0 days 00:01:26.586000,HARD,14.0,2.0,7.0,1
NOR,McLaren,33.0,0 days 00:01:26.455000,HARD,15.0,2.0,7.0,1
NOR,McLaren,34.0,0 days 00:01:26.366000,HARD,16.0,2.0,7.0,1
NOR,McLaren,35.0,0 days 00:01:26.464000,HARD,17.0,2.0,7.0,1
NOR,McLaren,36.0,0 days 00:01:27.060000,HARD,18.0,2.0,7.0,1
NOR,McLaren,37.0,0 days 00:01:26.595000,HARD,19.0,2.0,7.0,1
NOR,McLaren,38.0,0 days 00:01:27.567000,HARD,20.0,2.0,7.0,1
NOR,McLaren,39.0,0 days 00:01:26.792000,HARD,21.0,2.0,7.0,1
NOR,McLaren,40.0,0 days 00:01:26.761000,HARD,22.0,2.0,7.0,1
NOR,McLaren,41.0,0 days 00:01:26.562000,HARD,23.0,2.0,7.0,1
NOR,McLaren,42.0,0 days 00:01:26.623000,HARD,24.0,2.0,7.0,1
NOR,McLaren,43.0,0 days 00:01:26.810000,HARD,25.0,2.0,7.0,1
NOR,McLaren,44.0,0 days 00:01:27.991000,HARD,26.0,2.0,7.0,1
NOR,McLaren,45.0,0 days 00:01:27.466000,HARD,27.0,2.0,8.0,1
NOR,McLaren,46.0,0 days 00:01:27.017000,HARD,28.0,2.0,8.0,1
NOR,McLaren,47.0,0 days 00:01:27.886000,HARD,29.0,2.0,8.0,1
NOR,McLaren,48.0,0 days 00:01:26.733000,HARD,30.0,2.0,8.0,1
NOR,McLaren,49.0,0 days 00:01:27.661000,HARD,31.0,2.0,8.0,1
NOR,McLaren,50.0,0 days 00:01:27.174000,HARD,32.0,2.0,8.0,1
NOR,McLaren,51.0,0 days 00:01:27.425000,HARD,33.0,2.0,8.0,1
LAW,AlphaTauri,1.0,0 days 00:01:33.893000,MEDIUM,4.0,1.0,12.0,1
LAW,AlphaTauri,2.0,0 days 00:01:28.018000,MEDIUM,5.0,1.0,12.0,1
LAW,AlphaTauri,3.0,0 days 00:01:27.657000,MEDIUM,6.0,1.0,12.0,1
LAW,AlphaTauri,4.0,0 days 00:01:27.130000,MEDIUM,7.0,1.0,12.0,1
LAW,AlphaTauri,5.0,0 days 00:01:27.205000,MEDIUM,8.0,1.0,12.0,1
LAW,AlphaTauri,6.0,0 days 00:01:27.263000,MEDIUM,9.0,1.0,12.0,1
LAW,AlphaTauri,7.0,0 days 00:01:27.154000,MEDIUM,10.0,1.0,12.0,1
LAW,AlphaTauri,8.0,0 days 00:01:27.331000,MEDIUM,11.0,1.0,12.0,1
LAW,AlphaTauri,9.0,0 days 00:01:27.506000,MEDIUM,12.0,1.0,12.0,1
LAW,AlphaTauri,10.0,0 days 00:01:27.648000,MEDIUM,13.0,1.0,12.0,1
LAW,AlphaTauri,11.0,0 days 00:01:27.892000,MEDIUM,14.0,1.0,12.0,1
LAW,AlphaTauri,12.0,0 days 00:01:27.631000,MEDIUM,15.0,1.0,11.0,1
LAW,AlphaTauri,13.0,0 days 00:01:32.053000,MEDIUM,16.0,1.0,15.0,1
LAW,AlphaTauri,14.0,0 days 00:01:47.344000,HARD,4.0,2.0,16.0,1
LAW,AlphaTauri,15.0,0 days 00:01:27.030000,HARD,5.0,2.0,14.0,1
LAW,AlphaTauri,16.0,0 days 00:01:27.412000,HARD,6.0,2.0,14.0,1
LAW,AlphaTauri,17.0,0 days 00:01:27.045000,HARD,7.0,2.0,14.0,1
LAW,AlphaTauri,18.0,0 days 00:01:26.815000,HARD,8.0,2.0,14.0,1
LAW,AlphaTauri,19.0,0 days 00:01:27.047000,HARD,9.0,2.0,14.0,1
LAW,AlphaTauri,20.0,0 days 00:01:26.890000,HARD,10.0,2.0,14.0,1
LAW,AlphaTauri,21.0,0 days 00:01:27.171000,HARD,11.0,2.0,13.0,1
LAW,AlphaTauri,22.0,0 days 00:01:28.059000,HARD,12.0,2.0,13.0,1
LAW,AlphaTauri,23.0,0 days 00:01:27.215000,HARD,13.0,2.0,13.0,1
LAW,AlphaTauri,24.0,0 days 00:01:27.049000,HARD,14.0,2.0,13.0,1
LAW,AlphaTauri,25.0,0 days 00:01:27.204000,HARD,15.0,2.0,12.0,1
LAW,AlphaTauri,26.0,0 days 00:01:27.089000,HARD,16.0,2.0,11.0,1
LAW,AlphaTauri,27.0,0 days 00:01:27.025000,HARD,17.0,2.0,11.0,1
LAW,AlphaTauri,28.0,0 days 00:01:27.376000,HARD,18.0,2.0,11.0,1
LAW,AlphaTauri,29.0,0 days 00:01:27.108000,HARD,19.0,2.0,11.0,1
LAW,AlphaTauri,30.0,0 days 00:01:27.487000,HARD,20.0,2.0,11.0,1
LAW,AlphaTauri,31.0,0 days 00:01:27.515000,HARD,21.0,2.0,11.0,1
LAW,AlphaTauri,32.0,0 days 00:01:27.496000,HARD,22.0,2.0,11.0,1
LAW,AlphaTauri,33.0,0 days 00:01:31.843000,HARD,23.0,2.0,12.0,1
LAW,AlphaTauri,34.0,0 days 00:01:46.710000,MEDIUM,4.0,3.0,16.0,1
LAW,AlphaTauri,35.0,0 days 00:01:26.260000,MEDIUM,5.0,3.0,16.0,1
LAW,AlphaTauri,36.0,0 days 00:01:26.384000,MEDIUM,6.0,3.0,16.0,1
LAW,AlphaTauri,37.0,0 days 00:01:26.253000,MEDIUM,7.0,3.0,16.0,1
LAW,AlphaTauri,38.0,0 days 00:01:26.103000,MEDIUM,8.0,3.0,16.0,1
LAW,AlphaTauri,39.0,0 days 00:01:26.245000,MEDIUM,9.0,3.0,15.0,1
LAW,AlphaTauri,40.0,0 days 00:01:26.273000,MEDIUM,10.0,3.0,14.0,1
LAW,AlphaTauri,41.0,0 days 00:01:26.417000,MEDIUM,11.0,3.0,14.0,1
LAW,AlphaTauri,42.0,0 days 00:01:26.121000,MEDIUM,12.0,3.0,13.0,1
LAW,AlphaTauri,43.0,0 days 00:01:26.143000,MEDIUM,13.0,3.0,13.0,1
LAW,AlphaTauri,44.0,0 days 00:01:25.842000,MEDIUM,14.0,3.0,12.0,1
LAW,AlphaTauri,45.0,0 days 00:01:26.134000,MEDIUM,15.0,3.0,12.0,1
LAW,AlphaTauri,46.0,0 days 00:01:26.018000,MEDIUM,16.0,3.0,12.0,1
LAW,AlphaTauri,47.0,0 days 00:01:26.656000,MEDIUM,17.0,3.0,12.0,1
LAW,AlphaTauri,48.0,0 days 00:01:26.098000,MEDIUM,18.0,3.0,12.0,1
LAW,AlphaTauri,49.0,0 days 00:01:27.235000,MEDIUM,19.0,3.0,13.0,1
LAW,AlphaTauri,50.0,0 days 00:01:26.436000,MEDIUM,20.0,3.0,12.0,1
LAW,AlphaTauri,51.0,,MEDIUM,21.0,3.0,,1
HAM,Mercedes,1.0,0 days 00:01:32.011000,HARD,4.0,1.0,9.0,1
HAM,Mercedes,2.0,0 days 00:01:27.837000,HARD,5.0,1.0,9.0,1
HAM,Mercedes,3.0,0 days 00:01:27.289000,HARD,6.0,1.0,9.0,1
HAM,Mercedes,4.0,0 days 00:01:27.233000,HARD,7.0,1.0,9.0,1
HAM,Mercedes,5.0,0 days 00:01:27.015000,HARD,8.0,1.0,9.0,1
HAM,Mercedes,6.0,0 days 00:01:26.711000,HARD,9.0,1.0,9.0,1
HAM,Mercedes,7.0,0 days 00:01:26.700000,HARD,10.0,1.0,9.0,1
HAM,Mercedes,8.0,0 days 00:01:26.643000,HARD,11.0,1.0,9.0,1
HAM,Mercedes,9.0,0 days 00:01:26.756000,HARD,12.0,1.0,9.0,1
HAM,Mercedes,10.0,0 days 00:01:26.995000,HARD,13.0,1.0,9.0,1
HAM,Mercedes,11.0,0 days 00:01:27.119000,HARD,14.0,1.0,9.0,1
HAM,Mercedes,12.0,0 days 00:01:27.194000,HARD,15.0,1.0,9.0,1
HAM,Mercedes,13.0,0 days 00:01:27.292000,HARD,16.0,1.0,9.0,1
HAM,Mercedes,14.0,0 days 00:01:27.526000,HARD,17.0,1.0,9.0,1
HAM,Mercedes,15.0,0 days 00:01:28.085000,HARD,18.0,1.0,8.0,1
HAM,Mercedes,16.0,0 days 00:01:27.240000,HARD,19.0,1.0,8.0,1
HAM,Mercedes,17.0,0 days 00:01:27.585000,HARD,20.0,1.0,8.0,1
HAM,Mercedes,18.0,0 days 00:01:27.279000,HARD,21.0,1.0,8.0,1
HAM,Mercedes,19.0,0 days 00:01:27.449000,HARD,22.0,1.0,8.0,1
HAM,Mercedes,20.0,0 days 00:01:27.830000,HARD,23.0,1.0,6.0,1
HAM,Mercedes,21.0,0 days 00:01:27.399000,HARD,24.0,1.0,4.0,1
HAM,Mercedes,22.0,0 days 00:01:27.154000,HARD,25.0,1.0,2.0,1
HAM,Mercedes,23.0,0 days 00:01:27.267000,HARD,26.0,1.0,1.0,1
HAM,Mercedes,24.0,0 days 00:01:27.311000,HARD,27.0,1.0,1.0,1
HAM,Mercedes,25.0,0 days 00:01:27.791000,HARD,28.0,1.0,2.0,1
HAM,Mercedes,26.0,0 days 00:01:27.407000,HARD,29.0,1.0,2.0,1
HAM,Mercedes,27.0,0 days 00:01:33.228000,HARD,30.0,1.0,5.0,1
HAM,Mercedes,28.0,0 days 00:01:45.978000,MEDIUM,1.0,2.0,10.0,1
HAM,Mercedes,29.0,0 days 00:01:25.582000,MEDIUM,2.0,2.0,9.0,1
HAM,Mercedes,30.0,0 days 00:01:26.340000,MEDIUM,3.0,2.0,9.0,1
HAM,Mercedes,31.0,0 days 00:01:26.404000,MEDIUM,4.0,2.0,9.0,1
HAM,Mercedes,32.0,0 days 00:01:26.620000,MEDIUM,5.0,2.0,9.0,1
HAM,Mercedes,33.0,0 days 00:01:26.584000,MEDIUM,6.0,2.0,9.0,1
HAM,Mercedes,34.0,0 days 00:01:26.236000,MEDIUM,7.0,2.0,9.0,1
HAM,Mercedes,35.0,0 days 00:01:26.016000,MEDIUM,8.0,2.0,9.0,1
HAM,Mercedes,36.0,0 days 00:01:26.205000,MEDIUM,9.0,2.0,9.0,1
HAM,Mercedes,37.0,0 days 00:01:25.999000,MEDIUM,10.0,2.0,9.0,1
HAM,Mercedes,38.0,0 days 00:01:26.274000,MEDIUM,11.0,2.0,9.0,1
HAM,Mercedes,39.0,0 days 00:01:26.249000,MEDIUM,12.0,2.0,9.0,1
HAM,Mercedes,40.0,0 days 00:01:26.658000,MEDIUM,13.0,2.0,9.0,1
HAM,Mercedes,41.0,0 days 00:01:27.501000,MEDIUM,14.0,2.0,8.0,1
HAM,Mercedes,42.0,0 days 00:01:26.216000,MEDIUM,15.0,2.0,8.0,1
HAM,Mercedes,43.0,0 days 00:01:26.093000,MEDIUM,16.0,2.0,8.0,1
HAM,Mercedes,44.0,0 days 00:01:27.152000,MEDIUM,17.0,2.0,8.0,1
HAM,Mercedes,45.0,0 days 00:01:26.333000,MEDIUM,18.0,2.0,7.0,1
HAM,Mercedes,46.0,0 days 00:01:27.193000,MEDIUM,19.0,2.0,7.0,1
HAM,Mercedes,47.0,0 days 00:01:26.120000,MEDIUM,20.0,2.0,6.0,1
HAM,Mercedes,48.0,0 days 00:01:25.815000,MEDIUM,21.0,2.0,6.0,1
HAM,Mercedes,49.0,0 days 00:01:25.888000,MEDIUM,22.0,2.0,6.0,1
HAM,Mercedes,50.0,0 days 00:01:25.927000,MEDIUM,23.0,2.0,6.0,1
HAM,Mercedes,51.0,0 days 00:01:26.093000,MEDIUM,24.0,2.0,6.0,1
SAI,Ferrari,1.0,0 days 00:01:27.117000,MEDIUM,1.0,1.0,1.0,1
SAI,Ferrari,2.0,0 days 00:01:26.006000,MEDIUM,2.0,1.0,1.0,1
SAI,Ferrari,3.0,0 days 00:01:25.976000,MEDIUM,3.0,1.0,1.0,1
SAI,Ferrari,4.0,0 days 00:01:26.067000,MEDIUM,4.0,1.0,1.0,1
SAI,Ferrari,5.0,0 days 00:01:26.423000,MEDIUM,5.0,1.0,1.0,1
SAI,Ferrari,6.0,0 days 00:01:26.615000,MEDIUM,6.0,1.0,1.0,1
SAI,Ferrari,7.0,0 days 00:01:26.358000,MEDIUM,7.0,1.0,1.0,1
SAI,Ferrari,8.0,0 days 00:01:26.224000,MEDIUM,8.0,1.0,1.0,1
SAI,Ferrari,9.0,0 days 00:01:26.476000,MEDIUM,9.0,1.0,1.0,1
SAI,Ferrari,10.0,0 days 00:01:26.511000,MEDIUM,10.0,1.0,1.0,1
SAI,Ferrari,11.0,0 days 00:01:26.691000,MEDIUM,11.0,1.0,1.0,1
SAI,Ferrari,12.0,0 days 00:01:26.408000,MEDIUM,12.0,1.0,1.0,1
SAI,Ferrari,13.0,0 days 00:01:26.887000,MEDIUM,13.0,1.0,1.0,1
SAI,Ferrari,14.0,0 days 00:01:26.972000,MEDIUM,14.0,1.0,1.0,1
SAI,Ferrari,15.0,0 days 00:01:28.219000,MEDIUM,15.0,1.0,2.0,1
SAI,Ferrari,16.0,0 days 00:01:27.323000,MEDIUM,16.0,1.0,2.0,1
SAI,Ferrari,17.0,0 days 00:01:27.721000,MEDIUM,17.0,1.0,2.0,1
SAI,Ferrari,18.0,0 days 00:01:27.512000,MEDIUM,18.0,1.0,2.0,1
SAI,Ferrari,19.0,0 days 00:01:31.912000,MEDIUM,19.0,1.0,4.0,1
SAI,Ferrari,20.0,0 days 00:01:46.762000,HARD,1.0,2.0,8.0,1
SAI,Ferrari,21.0,0 days 00:01:26.146000,HARD,2.0,2.0,7.0,1
SAI,Ferrari,22.0,0 days 00:01:25.558000,HARD,3.0,2.0,5.0,1
SAI,Ferrari,23.0,0 days 00:01:25.793000,HARD,4.0,2.0,4.0,1
SAI,Ferrari,24.0,0 days 00:01:25.902000,HARD,5.0,2.0,3.0,1
SAI,Ferrari,25.0,0 days 00:01:26.005000,HARD,6.0,2.0,3.0,1
SAI,Ferrari,26.0,0 days 00:01:25.836000,HARD,7.0,2.0,3.0,1
SAI,Ferrari,27.0,0 days 00:01:26.165000,HARD,8.0,2.0,2.0,1
SAI,Ferrari,28.0,0 days 00:01:25.770000,HARD,9.0,2.0,2.0,1
SAI,Ferrari,29.0,0 days 00:01:25.720000,HARD,10.0,2.0,2.0,1
SAI,Ferrari,30.0,0 days 00:01:25.501000,HARD,11.0,2.0,2.0,1
SAI,Ferrari,31.0,0 days 00:01:25.718000,HARD,12.0,2.0,2.0,1
SAI,Ferrari,32.0,0 days 00:01:25.896000,HARD,13.0,2.0,2.0,1
SAI,Ferrari,33.0,0 days 00:01:25.926000,HARD,14.0,2.0,2.0,1
SAI,Ferrari,34.0,0 days 00:01:26.126000,HARD,15.0,2.0,2.0,1
SAI,Ferrari,35.0,0 days 00:01:25.789000,HARD,16.0,2.0,2.0,1
SAI,Ferrari,36.0,0 days 00:01:26.011000,HARD,17.0,2.0,2.0,1
SAI,Ferrari,37.0,0 days 00:01:25.886000,HARD,18.0,2.0,2.0,1
SAI,Ferrari,38.0,0 days 00:01:25.705000,HARD,19.0,2.0,2.0,1
SAI,Ferrari,39.0,0 days 00:01:25.924000,HARD,20.0,2.0,2.0,1
SAI,Ferrari,40.0,0 days 00:01:26.122000,HARD,21.0,2.0,2.0,1
SAI,Ferrari,41.0,0 days 00:01:26.738000,HARD,22.0,2.0,2.0,1
SAI,Ferrari,42.0,0 days 00:01:26.479000,HARD,23.0,2.0,2.0,1
SAI,Ferrari,43.0,0 days 00:01:26.589000,HARD,24.0,2.0,2.0,1
SAI,Ferrari,44.0,0 days 00:01:26.430000,HARD,25.0,2.0,2.0,1
SAI,Ferrari,45.0,0 days 00:01:26.632000,HARD,26.0,2.0,2.0,1
SAI,Ferrari,46.0,0 days 00:01:27.303000,HARD,27.0,2.0,3.0,1
SAI,Ferrari,47.0,0 days 00:01:27.096000,HARD,28.0,2.0,3.0,1
SAI,Ferrari,48.0,0 days 00:01:26.800000,HARD,29.0,2.0,3.0,1
SAI,Ferrari,49.0,0 days 00:01:26.770000,HARD,30.0,2.0,3.0,1
SAI,Ferrari,50.0,0 days 00:01:26.776000,HARD,31.0,2.0,3.0,1
SAI,Ferrari,51.0,0 days 00:01:27.044000,HARD,32.0,2.0,3.0,1
RUS,Mercedes,1.0,0 days 00:01:29.339000,MEDIUM,1.0,1.0,4.0,1
RUS,Mercedes,2.0,0 days 00:01:26.686000,MEDIUM,2.0,1.0,4.0,1
RUS,Mercedes,3.0,0 days 00:01:26.176000,MEDIUM,3.0,1.0,4.0,1
RUS,Mercedes,4.0,0 days 00:01:26.178000,MEDIUM,4.0,1.0,4.0,1
RUS,Mercedes,5.0,0 days 00:01:26.249000,MEDIUM,5.0,1.0,4.0,1
RUS,Mercedes,6.0,0 days 00:01:26.515000,MEDIUM,6.0,1.0,4.0,1
RUS,Mercedes,7.0,0 days 00:01:26.515000,MEDIUM,7.0,1.0,4.0,1
RUS,Mercedes,8.0,0 days 00:01:26.594000,MEDIUM,8.0,1.0,4.0,1
RUS,Mercedes,9.0,0 days 00:01:26.710000,MEDIUM,9.0,1.0,4.0,1
RUS,Mercedes,10.0,0 days 00:01:26.655000,MEDIUM,10.0,1.0,4.0,1
RUS,Mercedes,11.0,0 days 00:01:27.186000,MEDIUM,11.0,1.0,4.0,1
RUS,Mercedes,12.0,0 days 00:01:27.044000,MEDIUM,12.0,1.0,4.0,1
RUS,Mercedes,13.0,0 days 00:01:26.962000,MEDIUM,13.0,1.0,4.0,1
RUS,Mercedes,14.0,0 days 00:01:27.285000,MEDIUM,14.0,1.0,4.0,1
RUS,Mercedes,15.0,0 days 00:01:27.005000,MEDIUM,15.0,1.0,4.0,1
RUS,Mercedes,16.0,0 days 00:01:27.976000,MEDIUM,16.0,1.0,5.0,1
RUS,Mercedes,17.0,0 days 00:01:27.055000,MEDIUM,17.0,1.0,5.0,1
RUS,Mercedes,18.0,0 days 00:01:27.383000,MEDIUM,18.0,1.0,5.0,1
RUS,Mercedes,19.0,0 days 00:01:31.885000,MEDIUM,19.0,1.0,5.0,1
RUS,Mercedes,20.0,0 days 00:01:45.310000,HARD,4.0,2.0,10.0,1
RUS,Mercedes,21.0,0 days 00:01:26.456000,HARD,5.0,2.0,9.0,1
RUS,Mercedes,22.0,0 days 00:01:26.715000,HARD,6.0,2.0,8.0,1
RUS,Mercedes,23.0,0 days 00:01:26.605000,HARD,7.0,2.0,7.0,1
RUS,Mercedes,24.0,0 days 00:01:26.671000,HARD,8.0,2.0,6.0,1
RUS,Mercedes,25.0,0 days 00:01:26.320000,HARD,9.0,2.0,6.0,1
RUS,Mercedes,26.0,0 days 00:01:26.410000,HARD,10.0,2.0,6.0,1
RUS,Mercedes,27.0,0 days 00:01:26.184000,HARD,11.0,2.0,6.0,1
RUS,Mercedes,28.0,0 days 00:01:26.284000,HARD,12.0,2.0,5.0,1
RUS,Mercedes,29.0,0 days 00:01:26.140000,HARD,13.0,2.0,5.0,1
RUS,Mercedes,30.0,0 days 00:01:25.966000,HARD,14.0,2.0,5.0,1
RUS,Mercedes,31.0,0 days 00:01:26.148000,HARD,15.0,2.0,5.0,1
RUS,Mercedes,32.0,0 days 00:01:26.059000,HARD,16.0,2.0,5.0,1
RUS,Mercedes,33.0,0 days 00:01:26.161000,HARD,17.0,2.0,5.0,1
RUS,Mercedes,34.0,0 days 00:01:26.119000,HARD,18.0,2.0,5.0,1
RUS,Mercedes,35.0,0 days 00:01:26.189000,HARD,19.0,2.0,5.0,1
RUS,Mercedes,36.0,0 days 00:01:26.371000,HARD,20.0,2.0,5.0,1
RUS,Mercedes,37.0,0 days 00:01:25.997000,HARD,21.0,2.0,5.0,1
RUS,Mercedes,38.0,0 days 00:01:25.847000,HARD,22.0,2.0,5.0,1
RUS,Mercedes,39.0,0 days 00:01:26.210000,HARD,23.0,2.0,5.0,1
RUS,Mercedes,40.0,0 days 00:01:26.244000,HARD,24.0,2.0,5.0,1
RUS,Mercedes,41.0,0 days 00:01:26.614000,HARD,25.0,2.0,5.0,1
RUS,Mercedes,42.0,0 days 00:01:26.335000,HARD,26.0,2.0,5.0,1
RUS,Mercedes,43.0,0 days 00:01:26.426000,HARD,27.0,2.0,5.0,1
RUS,Mercedes,44.0,0 days 00:01:26.336000,HARD,28.0,2.0,5.0,1
RUS,Mercedes,45.0,0 days 00:01:26.394000,HARD,29.0,2.0,5.0,1
RUS,Mercedes,46.0,0 days 00:01:26.458000,HARD,30.0,2.0,5.0,1
RUS,Mercedes,47.0,0 days 00:01:26.640000,HARD,31.0,2.0,5.0,1
RUS,Mercedes,48.0,0 days 00:01:26.287000,HARD,32.0,2.0,5.0,1
RUS,Mercedes,49.0,0 days 00:01:26.375000,HARD,33.0,2.0,5.0,1
RUS,Mercedes,50.0,0 days 00:01:26.874000,HARD,34.0,2.0,5.0,1
RUS,Mercedes,51.0,0 days 00:01:26.628000,HARD,35.0,2.0,5.0,1
BOT,Alfa Romeo,1.0,0 days 00:01:34.811000,HARD,4.0,1.0,14.0,1
BOT,Alfa Romeo,2.0,0 days 00:01:28.032000,HARD,5.0,1.0,14.0,1
BOT,Alfa Romeo,3.0,0 days 00:01:27.950000,HARD,6.0,1.0,14.0,1
BOT,Alfa Romeo,4.0,0 days 00:01:27.119000,HARD,7.0,1.0,14.0,1
BOT,Alfa Romeo,5.0,0 days 00:01:27.575000,HARD,8.0,1.0,14.0,1
BOT,Alfa Romeo,6.0,0 days 00:01:27.150000,HARD,9.0,1.0,14.0,1
BOT,Alfa Romeo,7.0,0 days 00:01:27.360000,HARD,10.0,1.0,14.0,1
BOT,Alfa Romeo,8.0,0 days 00:01:27.227000,HARD,11.0,1.0,14.0,1
BOT,Alfa Romeo,9.0,0 days 00:01:27.265000,HARD,12.0,1.0,14.0,1
BOT,Alfa Romeo,10.0,0 days 00:01:27.863000,HARD,13.0,1.0,14.0,1
BOT,Alfa Romeo,11.0,0 days 00:01:27.693000,HARD,14.0,1.0,14.0,1
BOT,Alfa Romeo,12.0,0 days 00:01:28.716000,HARD,15.0,1.0,14.0,1
BOT,Alfa Romeo,13.0,0 days 00:01:28.007000,HARD,16.0,1.0,13.0,1
BOT,Alfa Romeo,14.0,0 days 00:01:27.991000,HARD,17.0,1.0,11.0,1
BOT,Alfa Romeo,15.0,0 days 00:01:27.427000,HARD,18.0,1.0,11.0,1
BOT,Alfa Romeo,16.0,0 days 00:01:27.824000,HARD,19.0,1.0,10.0,1
BOT,Alfa Romeo,17.0,0 days 00:01:27.470000,HARD,20.0,1.0,10.0,1
BOT,Alfa Romeo,18.0,0 days 00:01:27.634000,HARD,21.0,1.0,10.0,1
BOT,Alfa Romeo,19.0,0 days 00:01:27.725000,HARD,22.0,1.0,10.0,1
BOT,Alfa Romeo,20.0,0 days 00:01:28.438000,HARD,23.0,1.0,9.0,1
BOT,Alfa Romeo,21.0,0 days 00:01:29.044000,HARD,24.0,1.0,10.0,1
BOT,Alfa Romeo,22.0,0 days 00:01:28.116000,HARD,25.0,1.0,9.0,1
BOT,Alfa Romeo,23.0,0 days 00:01:28.123000,HARD,26.0,1.0,8.0,1
BOT,Alfa Romeo,24.0,0 days 00:01:28.022000,HARD,27.0,1.0,7.0,1
BOT,Alfa Romeo,25.0,0 days 00:01:32.814000,HARD,28.0,1.0,9.0,1
BOT,Alfa Romeo,26.0,0 days 00:01:46.575000,MEDIUM,4.0,2.0,16.0,1
BOT,Alfa Romeo,27.0,0 days 00:01:25.988000,MEDIUM,5.0,2.0,16.0,1
BOT,Alfa Romeo,28.0,0 days 00:01:26.486000,MEDIUM,6.0,2.0,16.0,1
BOT,Alfa Romeo,29.0,0 days 00:01:26.201000,MEDIUM,7.0,2.0,16.0,1
BOT,Alfa Romeo,30.0,0 days 00:01:26.643000,MEDIUM,8.0,2.0,16.0,1
BOT,Alfa Romeo,31.0,0 days 00:01:26.648000,MEDIUM,9.0,2.0,15.0,1
BOT,Alfa Romeo,32.0,0 days 00:01:26.606000,MEDIUM,10.0,2.0,15.0,1
BOT,Alfa Romeo,33.0,0 days 00:01:26.873000,MEDIUM,11.0,2.0,13.0,1
BOT,Alfa Romeo,34.0,0 days 00:01:26.621000,MEDIUM,12.0,2.0,12.0,1
BOT,Alfa Romeo,35.0,0 days 00:01:26.523000,MEDIUM,13.0,2.0,12.0,1
