Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
VER,Red Bull Racing,43.0,0 days 00:01:25.010000,MEDIUM,18.0,2.0,1.0,1
VER,Red Bull Racing,44.0,0 days 00:01:25.122000,MEDIUM,19.0,2.0,1.0,1
VER,Red Bull Racing,45.0,0 days 00:01:24.824000,MEDIUM,20.0,2.0,1.0,1
VER,Red Bull Racing,46.0,0 days 00:01:25.257000,MEDIUM,21.0,2.0,1.0,1
VER,Red Bull Racing,47.0,0 days 00:01:24.750000,MEDIUM,22.0,2.0,1.0,12
VER,Red Bull Racing,48.0,0 days 00:01:52.443000,MEDIUM,23.0,2.0,1.0,24
VER,Red Bull Racing,49.0,0 days 00:02:14.689000,SOFT,1.0,3.0,1.0,4
VER,Red Bull Racing,50.0,0 days 00:01:40.364000,SOFT,2.0,3.0,1.0,4
VER,Red Bull Racing,51.0,0 days 00:02:16.259000,SOFT,3.0,3.0,1.0,4
VER,Red Bull Racing,52.0,0 days 00:02:23.993000,SOFT,4.0,3.0,1.0,4
VER,Red Bull Racing,53.0,0 days 00:02:12.367000,SOFT,5.0,3.0,1.0,4
GAS,AlphaTauri,1.0,0 days 00:01:31.681000,MEDIUM,1.0,1.0,5.0,1
GAS,AlphaTauri,2.0,0 days 00:01:28.201000,MEDIUM,2.0,1.0,5.0,1
GAS,AlphaTauri,3.0,0 days 00:01:27.625000,MEDIUM,3.0,1.0,5.0,1
GAS,AlphaTauri,4.0,0 days 00:01:27.365000,MEDIUM,4.0,1.0,5.0,1
GAS,AlphaTauri,5.0,0 days 00:01:27.534000,MEDIUM,5.0,1.0,5.0,1
GAS,AlphaTauri,6.0,0 days 00:01:27.316000,MEDIUM,6.0,1.0,5.0,1
GAS,AlphaTauri,7.0,0 days 00:01:27.368000,MEDIUM,7.0,1.0,5.0,1
GAS,AlphaTauri,8.0,0 days 00:01:27.232000,MEDIUM,8.0,1.0,5.0,1
GAS,AlphaTauri,9.0,0 days 00:01:27.534000,MEDIUM,9.0,1.0,5.0,1
GAS,AlphaTauri,10.0,0 days 00:01:27.606000,MEDIUM,10.0,1.0,5.0,1
GAS,AlphaTauri,11.0,0 days 00:01:27.449000,MEDIUM,11.0,1.0,5.0,12
GAS,AlphaTauri,12.0,0 days 00:01:50.771000,MEDIUM,12.0,1.0,6.0,2671
GAS,AlphaTauri,13.0,0 days 00:01:28.402000,MEDIUM,13.0,1.0,6.0,1
GAS,AlphaTauri,14.0,0 days 00:01:28.309000,MEDIUM,14.0,1.0,6.0,1
GAS,AlphaTauri,15.0,0 days 00:01:27.628000,MEDIUM,15.0,1.0,6.0,1
GAS,AlphaTauri,16.0,0 days 00:01:27.528000,MEDIUM,16.0,1.0,6.0,1
GAS,AlphaTauri,17.0,0 days 00:01:27.722000,MEDIUM,17.0,1.0,6.0,1
GAS,AlphaTauri,18.0,0 days 00:01:31.609000,MEDIUM,18.0,1.0,9.0,1
GAS,AlphaTauri,19.0,0 days 00:01:48.908000,HARD,2.0,2.0,16.0,1
GAS,AlphaTauri,20.0,0 days 00:01:27.469000,HARD,3.0,2.0,13.0,1
GAS,AlphaTauri,21.0,0 days 00:01:27.447000,HARD,4.0,2.0,13.0,1
GAS,AlphaTauri,22.0,0 days 00:01:27.330000,HARD,5.0,2.0,13.0,1
GAS,AlphaTauri,23.0,0 days 00:01:26.946000,HARD,6.0,2.0,13.0,1
GAS,AlphaTauri,24.0,0 days 00:01:27.026000,HARD,7.0,2.0,12.0,1
GAS,AlphaTauri,25.0,0 days 00:01:27.074000,HARD,8.0,2.0,12.0,1
GAS,AlphaTauri,26.0,0 days 00:01:27.196000,HARD,9.0,2.0,12.0,1
GAS,AlphaTauri,27.0,0 days 00:01:26.916000,HARD,10.0,2.0,12.0,1
GAS,AlphaTauri,28.0,0 days 00:01:26.891000,HARD,11.0,2.0,12.0,1
GAS,AlphaTauri,29.0,0 days 00:01:27.108000,HARD,12.0,2.0,12.0,1
GAS,AlphaTauri,30.0,0 days 00:01:26.718000,HARD,13.0,2.0,12.0,1
GAS,AlphaTauri,31.0,0 days 00:01:27.564000,HARD,14.0,2.0,12.0,1
GAS,AlphaTauri,32.0,0 days 00:01:27.509000,HARD,15.0,2.0,11.0,1
GAS,AlphaTauri,33.0,0 days 00:01:27.080000,HARD,16.0,2.0,11.0,1
GAS,AlphaTauri,34.0,0 days 00:01:27.093000,HARD,17.0,2.0,9.0,1
GAS,AlphaTauri,35.0,0 days 00:01:27.023000,HARD,18.0,2.0,8.0,1
GAS,AlphaTauri,36.0,0 days 00:01:28.619000,HARD,19.0,2.0,8.0,1
GAS,AlphaTauri,37.0,0 days 00:01:27.632000,HARD,20.0,2.0,9.0,1
GAS,AlphaTauri,38.0,0 days 00:01:27.047000,HARD,21.0,2.0,9.0,1
GAS,AlphaTauri,39.0,0 days 00:01:26.932000,HARD,22.0,2.0,9.0,1
GAS,AlphaTauri,40.0,0 days 00:01:26.949000,HARD,23.0,2.0,9.0,1
GAS,AlphaTauri,41.0,0 days 00:01:26.721000,HARD,24.0,2.0,9.0,1
GAS,AlphaTauri,42.0,0 days 00:01:26.817000,HARD,25.0,2.0,9.0,1
GAS,AlphaTauri,43.0,0 days 00:01:26.734000,HARD,26.0,2.0,9.0,1
GAS,AlphaTauri,44.0,0 days 00:01:27.055000,HARD,27.0,2.0,9.0,1
GAS,AlphaTauri,45.0,0 days 00:01:28.377000,HARD,28.0,2.0,9.0,1
GAS,AlphaTauri,46.0,0 days 00:01:26.744000,HARD,29.0,2.0,8.0,12
GAS,AlphaTauri,47.0,0 days 00:01:50.410000,HARD,30.0,2.0,8.0,24
GAS,AlphaTauri,48.0,0 days 00:01:58.291000,HARD,31.0,2.0,8.0,4
GAS,AlphaTauri,49.0,0 days 00:01:45.775000,HARD,32.0,2.0,8.0,4
GAS,AlphaTauri,50.0,0 days 00:02:02.698000,HARD,33.0,2.0,8.0,4
GAS,AlphaTauri,51.0,0 days 00:01:31.926000,HARD,34.0,2.0,8.0,4
GAS,AlphaTauri,52.0,0 days 00:01:29.512000,HARD,35.0,2.0,8.0,4
GAS,AlphaTauri,53.0,0 days 00:02:03.490000,HARD,36.0,2.0,8.0,4
PER,Red Bull Racing,1.0,0 days 00:01:36.234000,MEDIUM,1.0,1.0,15.0,1
PER,Red Bull Racing,2.0,0 days 00:01:30.459000,MEDIUM,2.0,1.0,16.0,1
PER,Red Bull Racing,3.0,0 days 00:01:27.557000,MEDIUM,3.0,1.0,15.0,1
PER,Red Bull Racing,4.0,0 days 00:01:27.263000,MEDIUM,4.0,1.0,14.0,1
PER,Red Bull Racing,5.0,0 days 00:01:27.266000,MEDIUM,5.0,1.0,14.0,1
PER,Red Bull Racing,6.0,0 days 00:01:27.535000,MEDIUM,6.0,1.0,13.0,1
PER,Red Bull Racing,7.0,0 days 00:01:32.185000,MEDIUM,7.0,1.0,18.0,1
PER,Red Bull Racing,8.0,0 days 00:01:47.579000,HARD,1.0,2.0,20.0,1
PER,Red Bull Racing,9.0,0 days 00:01:27.176000,HARD,2.0,2.0,20.0,1
PER,Red Bull Racing,10.0,0 days 00:01:26.794000,HARD,3.0,2.0,20.0,1
PER,Red Bull Racing,11.0,0 days 00:01:35.458000,HARD,4.0,2.0,19.0,126
PER,Red Bull Racing,12.0,0 days 00:01:40.780000,HARD,5.0,2.0,19.0,671
PER,Red Bull Racing,13.0,0 days 00:01:26.068000,HARD,6.0,2.0,19.0,1
PER,Red Bull Racing,14.0,0 days 00:01:26.154000,HARD,7.0,2.0,19.0,1
PER,Red Bull Racing,15.0,0 days 00:01:26.102000,HARD,8.0,2.0,19.0,1
PER,Red Bull Racing,16.0,0 days 00:01:26.205000,HARD,9.0,2.0,18.0,1
PER,Red Bull Racing,17.0,0 days 00:01:25.969000,HARD,10.0,2.0,18.0,1
PER,Red Bull Racing,18.0,0 days 00:01:26.902000,HARD,11.0,2.0,18.0,1
PER,Red Bull Racing,19.0,0 days 00:01:26.315000,HARD,12.0,2.0,15.0,1
PER,Red Bull Racing,20.0,0 days 00:01:26.346000,HARD,13.0,2.0,10.0,1
PER,Red Bull Racing,21.0,0 days 00:01:27.185000,HARD,14.0,2.0,10.0,1
PER,Red Bull Racing,22.0,0 days 00:01:26.750000,HARD,15.0,2.0,9.0,1
PER,Red Bull Racing,23.0,0 days 00:01:27.262000,HARD,16.0,2.0,9.0,1
PER,Red Bull Racing,24.0,0 days 00:01:26.742000,HARD,17.0,2.0,8.0,1
PER,Red Bull Racing,25.0,0 days 00:01:26.109000,HARD,18.0,2.0,8.0,1
PER,Red Bull Racing,26.0,0 days 00:01:26.255000,HARD,19.0,2.0,8.0,1
PER,Red Bull Racing,27.0,0 days 00:01:26.130000,HARD,20.0,2.0,8.0,1
PER,Red Bull Racing,28.0,0 days 00:01:26.084000,HARD,21.0,2.0,8.0,1
PER,Red Bull Racing,29.0,0 days 00:01:26.096000,HARD,22.0,2.0,8.0,1
PER,Red Bull Racing,30.0,0 days 00:01:26.190000,HARD,23.0,2.0,8.0,1
PER,Red Bull Racing,31.0,0 days 00:01:26.351000,HARD,24.0,2.0,6.0,1
PER,Red Bull Racing,32.0,0 days 00:01:25.985000,HARD,25.0,2.0,6.0,1
PER,Red Bull Racing,33.0,0 days 00:01:27.146000,HARD,26.0,2.0,6.0,1
PER,Red Bull Racing,34.0,0 days 00:01:26.172000,HARD,27.0,2.0,6.0,1
PER,Red Bull Racing,35.0,0 days 00:01:26.025000,HARD,28.0,2.0,6.0,1
PER,Red Bull Racing,36.0,0 days 00:01:26.165000,HARD,29.0,2.0,5.0,1
PER,Red Bull Racing,37.0,0 days 00:01:25.933000,HARD,30.0,2.0,5.0,1
PER,Red Bull Racing,38.0,0 days 00:01:25.868000,HARD,31.0,2.0,5.0,1
PER,Red Bull Racing,39.0,0 days 00:01:25.570000,HARD,32.0,2.0,5.0,1
PER,Red Bull Racing,40.0,0 days 00:01:25.572000,HARD,33.0,2.0,5.0,1
PER,Red Bull Racing,41.0,0 days 00:01:25.700000,HARD,34.0,2.0,5.0,1
PER,Red Bull Racing,42.0,0 days 00:01:29.491000,HARD,35.0,2.0,5.0,1
PER,Red Bull Racing,43.0,0 days 00:01:44,SOFT,1.0,3.0,7.0,1
PER,Red Bull Racing,44.0,0 days 00:01:24.457000,SOFT,2.0,3.0,7.0,1
PER,Red Bull Racing,45.0,0 days 00:01:24.566000,SOFT,3.0,3.0,7.0,1
PER,Red Bull Racing,46.0,0 days 00:01:24.030000,SOFT,4.0,3.0,7.0,12
PER,Red Bull Racing,47.0,0 days 00:01:43.427000,SOFT,5.0,3.0,7.0,24
PER,Red Bull Racing,48.0,0 days 00:02:00.013000,SOFT,6.0,3.0,6.0,4
PER,Red Bull Racing,49.0,0 days 00:02:04.016000,SOFT,7.0,3.0,6.0,4
PER,Red Bull Racing,50.0,0 days 00:02:03.446000,SOFT,8.0,3.0,6.0,4
PER,Red Bull Racing,51.0,0 days 00:01:33.801000,SOFT,9.0,3.0,6.0,4
PER,Red Bull Racing,52.0,0 days 00:01:27.911000,SOFT,10.0,3.0,6.0,4
PER,Red Bull Racing,53.0,0 days 00:02:06.807000,SOFT,11.0,3.0,6.0,4
ALO,Alpine,1.0,0 days 00:01:33.058000,MEDIUM,1.0,1.0,7.0,1
ALO,Alpine,2.0,0 days 00:01:28.272000,MEDIUM,2.0,1.0,7.0,1
ALO,Alpine,3.0,0 days 00:01:27.607000,MEDIUM,3.0,1.0,7.0,1
ALO,Alpine,4.0,0 days 00:01:27.417000,MEDIUM,4.0,1.0,7.0,1
ALO,Alpine,5.0,0 days 00:01:27.502000,MEDIUM,5.0,1.0,7.0,1
ALO,Alpine,6.0,0 days 00:01:27.446000,MEDIUM,6.0,1.0,7.0,1
ALO,Alpine,7.0,0 days 00:01:27.203000,MEDIUM,7.0,1.0,7.0,1
ALO,Alpine,8.0,0 days 00:01:27.415000,MEDIUM,8.0,1.0,7.0,1
ALO,Alpine,9.0,0 days 00:01:27.487000,MEDIUM,9.0,1.0,7.0,1
ALO,Alpine,10.0,0 days 00:01:27.975000,MEDIUM,10.0,1.0,8.0,1
ALO,Alpine,11.0,0 days 00:01:27.748000,MEDIUM,11.0,1.0,8.0,12
ALO,Alpine,12.0,0 days 00:01:50.187000,MEDIUM,12.0,1.0,8.0,2671
ALO,Alpine,13.0,0 days 00:01:27.450000,MEDIUM,13.0,1.0,7.0,1
ALO,Alpine,14.0,0 days 00:01:28.185000,MEDIUM,14.0,1.0,7.0,1
ALO,Alpine,15.0,0 days 00:01:27.867000,MEDIUM,15.0,1.0,7.0,1
ALO,Alpine,16.0,0 days 00:01:27.472000,MEDIUM,16.0,1.0,7.0,1
ALO,Alpine,17.0,0 days 00:01:27.682000,MEDIUM,17.0,1.0,7.0,1
ALO,Alpine,18.0,0 days 00:01:28.351000,MEDIUM,18.0,1.0,7.0,1
ALO,Alpine,19.0,0 days 00:01:27.324000,MEDIUM,19.0,1.0,6.0,1
ALO,Alpine,20.0,0 days 00:01:27.728000,MEDIUM,20.0,1.0,6.0,1
ALO,Alpine,21.0,0 days 00:01:27.668000,MEDIUM,21.0,1.0,6.0,1
ALO,Alpine,22.0,0 days 00:01:27.615000,MEDIUM,22.0,1.0,6.0,1
ALO,Alpine,23.0,0 days 00:01:28.055000,MEDIUM,23.0,1.0,6.0,1
ALO,Alpine,24.0,0 days 00:01:27.830000,MEDIUM,24.0,1.0,6.0,1
ALO,Alpine,25.0,0 days 00:01:27.452000,MEDIUM,25.0,1.0,6.0,1
ALO,Alpine,26.0,0 days 00:01:27.583000,MEDIUM,26.0,1.0,6.0,1
ALO,Alpine,27.0,0 days 00:01:28.363000,MEDIUM,27.0,1.0,7.0,1
ALO,Alpine,28.0,0 days 00:01:27.865000,MEDIUM,28.0,1.0,7.0,1
ALO,Alpine,29.0,0 days 00:01:27.698000,MEDIUM,29.0,1.0,7.0,1
ALO,Alpine,30.0,0 days 00:01:27.385000,MEDIUM,30.0,1.0,7.0,1
ALO,Alpine,31.0,0 days 00:01:33.429000,MEDIUM,31.0,1.0,8.0,1
LEC,Ferrari,1.0,0 days 00:01:28.085000,SOFT,1.0,1.0,1.0,1
LEC,Ferrari,2.0,0 days 00:01:26.535000,SOFT,2.0,1.0,1.0,1
LEC,Ferrari,3.0,0 days 00:01:26.352000,SOFT,3.0,1.0,1.0,1
LEC,Ferrari,4.0,0 days 00:01:25.802000,SOFT,4.0,1.0,1.0,1
LEC,Ferrari,5.0,0 days 00:01:25.902000,SOFT,5.0,1.0,1.0,1
LEC,Ferrari,6.0,0 days 00:01:25.559000,SOFT,6.0,1.0,1.0,1
LEC,Ferrari,7.0,0 days 00:01:25.467000,SOFT,7.0,1.0,1.0,1
LEC,Ferrari,8.0,0 days 00:01:25.784000,SOFT,8.0,1.0,1.0,1
LEC,Ferrari,9.0,0 days 00:01:26.092000,SOFT,9.0,1.0,1.0,1
LEC,Ferrari,10.0,0 days 00:01:26.266000,SOFT,10.0,1.0,1.0,1
LEC,Ferrari,11.0,0 days 00:01:25.796000,SOFT,11.0,1.0,1.0,1
LEC,Ferrari,12.0,0 days 00:01:49.019000,SOFT,12.0,1.0,2.0,1267
LEC,Ferrari,13.0,0 days 00:01:46.038000,MEDIUM,1.0,2.0,3.0,71
LEC,Ferrari,14.0,0 days 00:01:25.257000,MEDIUM,2.0,2.0,3.0,1
LEC,Ferrari,15.0,0 days 00:01:25.631000,MEDIUM,3.0,2.0,3.0,1
LEC,Ferrari,16.0,0 days 00:01:25.428000,MEDIUM,4.0,2.0,3.0,1
LEC,Ferrari,17.0,0 days 00:01:25.145000,MEDIUM,5.0,2.0,3.0,1
LEC,Ferrari,18.0,0 days 00:01:25.428000,MEDIUM,6.0,2.0,3.0,1
LEC,Ferrari,19.0,0 days 00:01:25.664000,MEDIUM,7.0,2.0,3.0,1
LEC,Ferrari,20.0,0 days 00:01:25.525000,MEDIUM,8.0,2.0,3.0,1
LEC,Ferrari,21.0,0 days 00:01:25.473000,MEDIUM,9.0,2.0,3.0,1
LEC,Ferrari,22.0,0 days 00:01:25.641000,MEDIUM,10.0,2.0,3.0,1
LEC,Ferrari,23.0,0 days 00:01:25.471000,MEDIUM,11.0,2.0,2.0,1
LEC,Ferrari,24.0,0 days 00:01:25.365000,MEDIUM,12.0,2.0,2.0,1
LEC,Ferrari,25.0,0 days 00:01:25.225000,MEDIUM,13.0,2.0,2.0,1
LEC,Ferrari,26.0,0 days 00:01:25.507000,MEDIUM,14.0,2.0,1.0,1
LEC,Ferrari,27.0,0 days 00:01:26.040000,MEDIUM,15.0,2.0,1.0,1
LEC,Ferrari,28.0,0 days 00:01:25.683000,MEDIUM,16.0,2.0,1.0,1
LEC,Ferrari,29.0,0 days 00:01:25.512000,MEDIUM,17.0,2.0,1.0,1
LEC,Ferrari,30.0,0 days 00:01:25.602000,MEDIUM,18.0,2.0,1.0,1
LEC,Ferrari,31.0,0 days 00:01:25.769000,MEDIUM,19.0,2.0,1.0,1
LEC,Ferrari,32.0,0 days 00:01:25.962000,MEDIUM,20.0,2.0,1.0,1
LEC,Ferrari,33.0,0 days 00:01:30.030000,MEDIUM,21.0,2.0,1.0,1
LEC,Ferrari,34.0,0 days 00:01:45.007000,SOFT,1.0,3.0,2.0,1
LEC,Ferrari,35.0,0 days 00:01:25.228000,SOFT,2.0,3.0,2.0,1
LEC,Ferrari,36.0,0 days 00:01:24.908000,SOFT,3.0,3.0,2.0,1
LEC,Ferrari,37.0,0 days 00:01:24.510000,SOFT,4.0,3.0,2.0,1
LEC,Ferrari,38.0,0 days 00:01:24.336000,SOFT,5.0,3.0,2.0,1
LEC,Ferrari,39.0,0 days 00:01:24.411000,SOFT,6.0,3.0,2.0,1
LEC,Ferrari,40.0,0 days 00:01:24.745000,SOFT,7.0,3.0,2.0,1
LEC,Ferrari,41.0,0 days 00:01:24.522000,SOFT,8.0,3.0,2.0,1
LEC,Ferrari,42.0,0 days 00:01:24.612000,SOFT,9.0,3.0,2.0,1
LEC,Ferrari,43.0,0 days 00:01:24.532000,SOFT,10.0,3.0,2.0,1
LEC,Ferrari,44.0,0 days 00:01:24.793000,SOFT,11.0,3.0,2.0,1
LEC,Ferrari,45.0,0 days 00:01:25.170000,SOFT,12.0,3.0,2.0,1
LEC,Ferrari,46.0,0 days 00:01:24.452000,SOFT,13.0,3.0,2.0,1
LEC,Ferrari,47.0,0 days 00:01:25.325000,SOFT,14.0,3.0,2.0,12
LEC,Ferrari,48.0,0 days 00:01:58.392000,SOFT,15.0,3.0,2.0,24
LEC,Ferrari,49.0,0 days 00:02:14.508000,SOFT,4.0,4.0,2.0,4
LEC,Ferrari,50.0,0 days 00:01:39.418000,SOFT,5.0,4.0,2.0,4
LEC,Ferrari,51.0,0 days 00:01:57.073000,SOFT,6.0,4.0,2.0,4
LEC,Ferrari,52.0,0 days 00:02:23.218000,SOFT,7.0,4.0,2.0,4
LEC,Ferrari,53.0,0 days 00:02:12.742000,SOFT,8.0,4.0,2.0,4
STR,Aston Martin,1.0,0 days 00:01:34.774000,MEDIUM,2.0,1.0,11.0,1
STR,Aston Martin,2.0,0 days 00:01:28.722000,MEDIUM,3.0,1.0,10.0,1
STR,Aston Martin,3.0,0 days 00:01:28.096000,MEDIUM,4.0,1.0,10.0,1
STR,Aston Martin,4.0,0 days 00:01:27.618000,MEDIUM,5.0,1.0,10.0,1
STR,Aston Martin,5.0,0 days 00:01:27.637000,MEDIUM,6.0,1.0,10.0,1
STR,Aston Martin,6.0,0 days 00:01:28.499000,MEDIUM,7.0,1.0,11.0,1
STR,Aston Martin,7.0,0 days 00:01:27.694000,MEDIUM,8.0,1.0,11.0,1
STR,Aston Martin,8.0,0 days 00:01:27.783000,MEDIUM,9.0,1.0,11.0,1
STR,Aston Martin,9.0,0 days 00:01:27.902000,MEDIUM,10.0,1.0,11.0,1
STR,Aston Martin,10.0,0 days 00:01:28.014000,MEDIUM,11.0,1.0,11.0,1
STR,Aston Martin,11.0,0 days 00:01:28.112000,MEDIUM,12.0,1.0,11.0,12
STR,Aston Martin,12.0,0 days 00:01:50.745000,MEDIUM,13.0,1.0,11.0,2671
STR,Aston Martin,13.0,0 days 00:01:27.931000,MEDIUM,14.0,1.0,11.0,1
STR,Aston Martin,14.0,0 days 00:01:27.527000,MEDIUM,15.0,1.0,11.0,1
STR,Aston Martin,15.0,0 days 00:01:27.915000,MEDIUM,16.0,1.0,11.0,1
STR,Aston Martin,16.0,0 days 00:01:27.824000,MEDIUM,17.0,1.0,11.0,1
STR,Aston Martin,17.0,0 days 00:01:28.819000,MEDIUM,18.0,1.0,12.0,1
STR,Aston Martin,18.0,0 days 00:01:32.349000,MEDIUM,19.0,1.0,14.0,1
STR,Aston Martin,19.0,0 days 00:01:48.132000,HARD,2.0,2.0,18.0,1
STR,Aston Martin,20.0,0 days 00:01:28.510000,HARD,3.0,2.0,17.0,1
STR,Aston Martin,21.0,0 days 00:01:28.442000,HARD,4.0,2.0,18.0,1
STR,Aston Martin,22.0,0 days 00:01:27.815000,HARD,5.0,2.0,18.0,1
STR,Aston Martin,23.0,0 days 00:01:27.595000,HARD,6.0,2.0,18.0,1
STR,Aston Martin,24.0,0 days 00:01:28.746000,HARD,7.0,2.0,19.0,1
STR,Aston Martin,25.0,0 days 00:01:27.749000,HARD,8.0,2.0,18.0,1
STR,Aston Martin,26.0,0 days 00:01:27.704000,HARD,9.0,2.0,18.0,1
STR,Aston Martin,27.0,0 days 00:01:27.491000,HARD,10.0,2.0,18.0,1
STR,Aston Martin,28.0,0 days 00:01:27.687000,HARD,11.0,2.0,18.0,1
STR,Aston Martin,29.0,0 days 00:01:27.583000,HARD,12.0,2.0,18.0,1
STR,Aston Martin,30.0,0 days 00:01:27.499000,HARD,13.0,2.0,18.0,1
STR,Aston Martin,31.0,0 days 00:01:27.761000,HARD,14.0,2.0,18.0,1
STR,Aston Martin,32.0,0 days 00:01:27.641000,HARD,15.0,2.0,17.0,1
STR,Aston Martin,33.0,0 days 00:01:27.500000,HARD,16.0,2.0,17.0,1
STR,Aston Martin,34.0,0 days 00:01:27.467000,HARD,17.0,2.0,16.0,1
STR,Aston Martin,35.0,0 days 00:01:28.234000,HARD,18.0,2.0,17.0,1
STR,Aston Martin,36.0,0 days 00:01:28.569000,HARD,19.0,2.0,16.0,1
STR,Aston Martin,37.0,0 days 00:01:28.318000,HARD,20.0,2.0,17.0,1
STR,Aston Martin,38.0,0 days 00:01:27.475000,HARD,21.0,2.0,17.0,1
STR,Aston Martin,39.0,0 days 00:01:34.274000,HARD,22.0,2.0,17.0,1
MAG,Haas F1 Team,1.0,0 days 00:01:35.277000,MEDIUM,1.0,1.0,12.0,1
MAG,Haas F1 Team,2.0,0 days 00:01:29.935000,MEDIUM,2.0,1.0,13.0,1
MAG,Haas F1 Team,3.0,0 days 00:01:28.221000,MEDIUM,3.0,1.0,13.0,1
MAG,Haas F1 Team,4.0,0 days 00:01:29.212000,MEDIUM,4.0,1.0,15.0,1
MAG,Haas F1 Team,5.0,0 days 00:01:28.126000,MEDIUM,5.0,1.0,15.0,1
MAG,Haas F1 Team,6.0,0 days 00:01:27.918000,MEDIUM,6.0,1.0,15.0,1
MAG,Haas F1 Team,7.0,0 days 00:01:27.833000,MEDIUM,7.0,1.0,14.0,1
MAG,Haas F1 Team,8.0,0 days 00:01:28.877000,MEDIUM,8.0,1.0,15.0,1
MAG,Haas F1 Team,9.0,0 days 00:01:28.644000,MEDIUM,9.0,1.0,16.0,1
